SUBMISSION_DATETIME,FORM_TYPE,VP_REGION_NAME,DF_MARKET_NAME,LOCATION_NAME,CLASS,FIELD_INTELLIGENCE_TRANSLATED,TMO_NAME,PRODUCT_CATEGORY_NAME,PMI_PRODUCT_NAME,BRAND_NAME,BRAND_NAME_FROM,BRAND_NAME_TO
2024-02-14 00:00:00,INFRA_MAINTENANCE,Asia Pacific,Italy,Location_A,Product Quality,Regulatory changes affecting product availability,,E-Cigarettes,,,,
2024-11-01 00:00:00,TOBACCO_CATEGORY,Africa,UK,Location_H,Regulatory,Stock shortage observed for premium product line,TMO_Beta,Traditional,,Brand_Y,,
2023-10-25 00:00:00,CONSUMER_FEEDBACK,Africa,Australia,Location_B,Service,Competitor promotion impacting market share,,E-Cigarettes,Marlboro,,,
2023-12-03 00:00:00,CONSUMER_FEEDBACK,Asia Pacific,UK,Location_B,Regulatory,Competitor promotion impacting market share,,Traditional,Marlboro,,,
2024-09-27 00:00:00,CONSUMER_FEEDBACK,North America,France,Location_B,Pricing,Competitive pricing pressure in premium segment,,Traditional,Philip Morris,,,
2024-05-16 00:00:00,BRAND_SOURCING,Africa,France,Location_G,Pricing,Stock shortage observed for premium product line,,Nicotine Pouches,,,Brand_Y,Marlboro
2023-10-07 00:00:00,INFRA_MAINTENANCE,Africa,Brazil,Location_F,Service,Market expansion opportunities identified in urban areas,,E-Cigarettes,,,,
2023-08-28 00:00:00,CONSUMER_FEEDBACK,Latin America,Brazil,Location_D,Competition,Regulatory changes affecting product availability,,Nicotine Pouches,Parliament,,,
2024-04-20 00:00:00,CROSS_CATEGORY,North America,France,Location_A,Product Quality,Regulatory changes affecting product availability,,Heated Tobacco,,,,
2023-11-29 00:00:00,INFRA_MAINTENANCE,Asia Pacific,Italy,Location_F,Service,Stock shortage observed for premium product line,,Accessories,,,,
2023-09-01 00:00:00,CROSS_CATEGORY,Africa,Canada,Location_B,Consumer Behavior,Consumer switching behavior analysis shows retention improvement,,Heated Tobacco,,,,
2023-06-04 00:00:00,CROSS_CATEGORY,Europe,Brazil,Location_A,Pricing,Market research indicates growth opportunity,,E-Cigarettes,,,,
2023-10-19 00:00:00,CROSS_CATEGORY,North America,Australia,Location_B,Regulatory,New product category showing strong adoption,,Accessories,,,,
2024-12-14 00:00:00,BRAND_SOURCING,North America,Italy,Location_B,Availability,Positive feedback on new product launch in the region,,Accessories,,,Brand_Y,PMI_Brand_3
2024-07-26 00:00:00,INFRA_MAINTENANCE,Latin America,UK,Location_F,Consumer Behavior,Regulatory changes affecting product availability,,Accessories,,,,
2023-11-16 00:00:00,BRAND_SOURCING,Europe,Australia,Location_E,Competition,Service quality issues reported at retail locations,,Nicotine Pouches,,,Brand_A,PMI_Brand_1
2023-06-23 00:00:00,CONSUMER_FEEDBACK,Europe,Italy,Location_A,Pricing,Price sensitivity observed among younger demographics,,Accessories,Parliament,,,
2024-11-14 00:00:00,BRAND_SOURCING,Asia Pacific,South Africa,Location_E,Product Quality,Stock shortage observed for premium product line,,Heated Tobacco,,,Competitor_2,PMI_Brand_1
2023-06-12 00:00:00,INFRA_MAINTENANCE,Asia Pacific,Brazil,Location_C,Regulatory,Strong consumer interest in new heated tobacco category,,Accessories,,,,
2024-04-01 00:00:00,CROSS_CATEGORY,North America,Italy,Location_B,Product Quality,Consumer switching behavior analysis shows retention improvement,,Accessories,,,,
2023-01-02 00:00:00,INFRA_MAINTENANCE,Asia Pacific,UK,Location_C,Consumer Behavior,Consumer switching behavior analysis shows retention improvement,,Accessories,,,,
2024-12-16 00:00:00,TOBACCO_CATEGORY,Africa,UK,Location_C,Consumer Behavior,Regulatory changes affecting product availability,TMO_Alpha,Accessories,,PMI_Brand_3,,
2024-06-10 00:00:00,CONSUMER_FEEDBACK,North America,France,Location_D,Product Quality,Customer satisfaction high with recent product improvements,,Accessories,Parliament,,,
2023-01-18 00:00:00,CONSUMER_FEEDBACK,North America,France,Location_F,Product Quality,Customer reported price increase concern affecting purchase decisions,,Nicotine Pouches,Parliament,,,
2023-07-26 00:00:00,INFRA_MAINTENANCE,Africa,South Africa,Location_C,Availability,Service quality issues reported at retail locations,,Accessories,,,,
2023-09-28 00:00:00,INFRA_MAINTENANCE,Africa,Australia,Location_H,Availability,Service quality issues reported at retail locations,,Accessories,,,,
2023-07-31 00:00:00,INFRA_MAINTENANCE,Latin America,South Africa,Location_H,Consumer Behavior,Stock shortage observed for premium product line,,Nicotine Pouches,,,,
2023-03-30 00:00:00,CROSS_CATEGORY,Latin America,Brazil,Location_F,Regulatory,Stock shortage observed for premium product line,,Traditional,,,,
2023-05-11 00:00:00,BRAND_SOURCING,North America,Japan,Location_B,Competition,Customer reported price increase concern affecting purchase decisions,,Nicotine Pouches,,,Brand_Y,IQOS
2024-05-10 00:00:00,TOBACCO_CATEGORY,Latin America,South Africa,Location_A,Competition,Distribution challenges in remote locations,TMO_Delta,Nicotine Pouches,,Brand_Y,,
2024-02-07 00:00:00,CROSS_CATEGORY,Latin America,France,Location_D,Availability,Competitive pricing pressure in premium segment,,Traditional,,,,
2023-12-08 00:00:00,CROSS_CATEGORY,Africa,Japan,Location_G,Availability,Retail partner feedback on product performance,,Traditional,,,,
2023-03-01 00:00:00,TOBACCO_CATEGORY,Africa,Japan,Location_B,Competition,Retail partner feedback on product performance,TMO_Delta,Traditional,,Marlboro,,
2023-12-01 00:00:00,CONSUMER_FEEDBACK,Asia Pacific,France,Location_G,Consumer Behavior,Consumer preference shift towards premium products,,Nicotine Pouches,HEETS,,,
2024-06-02 00:00:00,INFRA_MAINTENANCE,Africa,Brazil,Location_D,Product Quality,Price sensitivity observed among younger demographics,,Heated Tobacco,,,,
2024-01-15 00:00:00,TOBACCO_CATEGORY,Africa,Brazil,Location_F,Availability,Positive feedback on new product launch in the region,TMO_Delta,E-Cigarettes,,Brand_B,,
2023-01-16 00:00:00,CONSUMER_FEEDBACK,Africa,USA,Location_F,Competition,Consumer preference shift towards premium products,,Traditional,Parliament,,,
2024-04-11 00:00:00,BRAND_SOURCING,Europe,USA,Location_C,Service,Distribution challenges in remote locations,,Nicotine Pouches,,,Competitor_1,PMI_Brand_1
2024-05-11 00:00:00,CONSUMER_FEEDBACK,Asia Pacific,South Africa,Location_F,Availability,Strong consumer interest in new heated tobacco category,,E-Cigarettes,Parliament,,,
2024-09-26 00:00:00,CROSS_CATEGORY,Latin America,Germany,Location_D,Pricing,Price sensitivity observed among younger demographics,,Nicotine Pouches,,,,
2024-03-15 00:00:00,CROSS_CATEGORY,Europe,Brazil,Location_D,Pricing,Competitive pricing pressure in premium segment,,Heated Tobacco,,,,
2023-06-17 00:00:00,CROSS_CATEGORY,Latin America,Germany,Location_G,Product Quality,Retail partner feedback on product performance,,Heated Tobacco,,,,
2023-11-17 00:00:00,TOBACCO_CATEGORY,North America,Canada,Location_F,Regulatory,Service training needs identified for retail staff,TMO_Epsilon,Nicotine Pouches,,Brand_B,,
2024-11-25 00:00:00,BRAND_SOURCING,Asia Pacific,France,Location_D,Product Quality,Positive feedback on new product launch in the region,,Traditional,,,Brand_B,PMI_Brand_2
2023-06-04 00:00:00,TOBACCO_CATEGORY,Asia Pacific,Italy,Location_B,Pricing,Product availability issues during peak season,TMO_Alpha,E-Cigarettes,,Brand_Z,,
2024-02-13 00:00:00,INFRA_MAINTENANCE,Europe,Australia,Location_A,Regulatory,Regulatory changes affecting product availability,,E-Cigarettes,,,,
2023-05-20 00:00:00,TOBACCO_CATEGORY,Europe,USA,Location_D,Pricing,Service training needs identified for retail staff,TMO_Gamma,Accessories,,Marlboro,,
2023-08-18 00:00:00,CONSUMER_FEEDBACK,Latin America,USA,Location_F,Competition,Competitive pricing pressure in premium segment,,Nicotine Pouches,IQOS,,,
2024-09-05 00:00:00,INFRA_MAINTENANCE,Europe,Italy,Location_E,Availability,Customer reported price increase concern affecting purchase decisions,,Nicotine Pouches,,,,
2023-01-01 00:00:00,INFRA_MAINTENANCE,Europe,Australia,Location_F,Consumer Behavior,Market expansion opportunities identified in urban areas,,E-Cigarettes,,,,
2024-01-18 00:00:00,BRAND_SOURCING,Latin America,Brazil,Location_A,Regulatory,Positive feedback on new product launch in the region,,Traditional,,,Competitor_1,PMI_Brand_1
2024-11-19 00:00:00,CROSS_CATEGORY,Africa,Italy,Location_C,Regulatory,Customer reported price increase concern affecting purchase decisions,,Accessories,,,,
2023-12-17 00:00:00,CROSS_CATEGORY,Europe,Germany,Location_E,Availability,Market expansion opportunities identified in urban areas,,Nicotine Pouches,,,,
2024-09-05 00:00:00,BRAND_SOURCING,Asia Pacific,Australia,Location_H,Regulatory,Customer reported price increase concern affecting purchase decisions,,Heated Tobacco,,,Competitor_2,PMI_Brand_3
2023-10-07 00:00:00,TOBACCO_CATEGORY,Europe,Brazil,Location_B,Competition,Service quality issues reported at retail locations,TMO_Epsilon,E-Cigarettes,,IQOS,,
2024-03-18 00:00:00,BRAND_SOURCING,Asia Pacific,UK,Location_C,Consumer Behavior,Consumer switching behavior analysis shows retention improvement,,Heated Tobacco,,,Competitor_2,PMI_Brand_3
2024-10-25 00:00:00,BRAND_SOURCING,Latin America,UK,Location_H,Pricing,Market research indicates growth opportunity,,Heated Tobacco,,,Brand_B,PMI_Brand_3
2024-08-18 00:00:00,CROSS_CATEGORY,Europe,France,Location_D,Product Quality,Stock shortage observed for premium product line,,Nicotine Pouches,,,,
2024-03-14 00:00:00,INFRA_MAINTENANCE,Latin America,France,Location_C,Regulatory,Distribution challenges in remote locations,,Accessories,,,,
2024-02-21 00:00:00,INFRA_MAINTENANCE,Latin America,USA,Location_G,Service,Service quality issues reported at retail locations,,Traditional,,,,
2024-01-11 00:00:00,TOBACCO_CATEGORY,Asia Pacific,USA,Location_D,Availability,Customer satisfaction high with recent product improvements,TMO_Alpha,Accessories,,Brand_B,,
2024-01-28 00:00:00,CONSUMER_FEEDBACK,Asia Pacific,France,Location_F,Service,Consumer switching behavior analysis shows retention improvement,,E-Cigarettes,Marlboro,,,
2023-11-15 00:00:00,CROSS_CATEGORY,North America,Germany,Location_C,Product Quality,Strong consumer interest in new heated tobacco category,,Nicotine Pouches,,,,
2023-07-26 00:00:00,INFRA_MAINTENANCE,Africa,France,Location_F,Service,Customer satisfaction high with recent product improvements,,Traditional,,,,
2023-10-11 00:00:00,BRAND_SOURCING,North America,France,Location_C,Consumer Behavior,Consumer preference shift towards premium products,,Traditional,,,Competitor_1,IQOS
2023-03-28 00:00:00,INFRA_MAINTENANCE,Latin America,Japan,Location_C,Product Quality,Retail partner feedback on product performance,,Nicotine Pouches,,,,
2023-11-15 00:00:00,CROSS_CATEGORY,Europe,South Africa,Location_E,Consumer Behavior,Service quality issues reported at retail locations,,Traditional,,,,
2023-04-25 00:00:00,CONSUMER_FEEDBACK,North America,Japan,Location_D,Regulatory,Regulatory changes affecting product availability,,E-Cigarettes,HEETS,,,
2023-05-07 00:00:00,TOBACCO_CATEGORY,Asia Pacific,UK,Location_E,Consumer Behavior,Stock shortage observed for premium product line,TMO_Delta,Traditional,,IQOS,,
2024-09-14 00:00:00,INFRA_MAINTENANCE,Asia Pacific,USA,Location_C,Competition,Positive brand perception following marketing campaign,,Nicotine Pouches,,,,
2023-11-10 00:00:00,CROSS_CATEGORY,Asia Pacific,Canada,Location_B,Pricing,Product availability issues during peak season,,Traditional,,,,
2024-07-01 00:00:00,BRAND_SOURCING,Africa,Brazil,Location_F,Competition,New product category showing strong adoption,,E-Cigarettes,,,Brand_A,PMI_Brand_2
2023-08-09 00:00:00,TOBACCO_CATEGORY,Asia Pacific,Italy,Location_B,Competition,Positive brand perception following marketing campaign,TMO_Delta,Heated Tobacco,,Competitor_2,,
2024-02-20 00:00:00,CONSUMER_FEEDBACK,Europe,Japan,Location_D,Consumer Behavior,Service quality issues reported at retail locations,,Accessories,HEETS,,,
2024-12-23 00:00:00,CONSUMER_FEEDBACK,Latin America,Italy,Location_F,Product Quality,Positive feedback on new product launch in the region,,E-Cigarettes,HEETS,,,
2024-01-02 00:00:00,BRAND_SOURCING,Europe,Italy,Location_C,Regulatory,Positive brand perception following marketing campaign,,Heated Tobacco,,,Brand_X,PMI_Brand_3
2023-01-08 00:00:00,CONSUMER_FEEDBACK,Asia Pacific,USA,Location_B,Pricing,Regulatory changes affecting product availability,,Traditional,Marlboro,,,
2023-01-26 00:00:00,CROSS_CATEGORY,Europe,UK,Location_E,Service,Retail partner feedback on product performance,,Accessories,,,,
2023-06-12 00:00:00,BRAND_SOURCING,North America,Australia,Location_F,Service,Stock shortage observed for premium product line,,E-Cigarettes,,,Brand_Z,PMI_Brand_2
2024-03-06 00:00:00,CROSS_CATEGORY,Africa,Canada,Location_G,Availability,Customer satisfaction high with recent product improvements,,Heated Tobacco,,,,
2023-04-23 00:00:00,TOBACCO_CATEGORY,Asia Pacific,Germany,Location_E,Regulatory,Positive brand perception following marketing campaign,TMO_Epsilon,Heated Tobacco,,PMI_Brand_1,,
2023-01-23 00:00:00,TOBACCO_CATEGORY,Asia Pacific,South Africa,Location_B,Product Quality,Price sensitivity observed among younger demographics,TMO_Delta,Accessories,,PMI_Brand_1,,
2023-08-05 00:00:00,CROSS_CATEGORY,Europe,South Africa,Location_F,Service,Regulatory changes affecting product availability,,E-Cigarettes,,,,
2023-05-31 00:00:00,TOBACCO_CATEGORY,North America,Japan,Location_B,Competition,Positive brand perception following marketing campaign,TMO_Gamma,Nicotine Pouches,,IQOS,,
2023-05-20 00:00:00,CONSUMER_FEEDBACK,Africa,Germany,Location_H,Regulatory,Competitor promotion impacting market share,,Traditional,HEETS,,,
2023-09-23 00:00:00,INFRA_MAINTENANCE,Asia Pacific,Germany,Location_H,Competition,Market expansion opportunities identified in urban areas,,Accessories,,,,
2024-07-26 00:00:00,CONSUMER_FEEDBACK,Asia Pacific,Canada,Location_A,Competition,Service quality issues reported at retail locations,,Heated Tobacco,IQOS,,,
2023-05-17 00:00:00,INFRA_MAINTENANCE,Asia Pacific,Australia,Location_E,Availability,Strong consumer interest in new heated tobacco category,,Nicotine Pouches,,,,
2024-03-05 00:00:00,TOBACCO_CATEGORY,North America,Brazil,Location_C,Product Quality,Positive feedback on new product launch in the region,TMO_Alpha,Accessories,,Brand_A,,
2023-11-26 00:00:00,CONSUMER_FEEDBACK,Europe,Japan,Location_G,Service,Service quality issues reported at retail locations,,Accessories,Philip Morris,,,
2024-10-19 00:00:00,INFRA_MAINTENANCE,Latin America,France,Location_F,Service,Regulatory changes affecting product availability,,Traditional,,,,
2024-08-08 00:00:00,INFRA_MAINTENANCE,Asia Pacific,South Africa,Location_D,Availability,Market research indicates growth opportunity,,Nicotine Pouches,,,,
2024-08-05 00:00:00,INFRA_MAINTENANCE,Africa,South Africa,Location_G,Consumer Behavior,Service training needs identified for retail staff,,Traditional,,,,
2023-05-05 00:00:00,CONSUMER_FEEDBACK,Africa,South Africa,Location_F,Product Quality,Positive brand perception following marketing campaign,,Traditional,IQOS,,,
2023-10-01 00:00:00,BRAND_SOURCING,Africa,South Africa,Location_F,Regulatory,New product category showing strong adoption,,Heated Tobacco,,,Brand_A,PMI_Brand_1
2023-06-29 00:00:00,TOBACCO_CATEGORY,Africa,South Africa,Location_A,Regulatory,Market expansion opportunities identified in urban areas,TMO_Epsilon,E-Cigarettes,,Brand_A,,
2023-05-08 00:00:00,CONSUMER_FEEDBACK,Latin America,France,Location_F,Availability,Stock shortage observed for premium product line,,Heated Tobacco,Marlboro,,,
2023-05-09 00:00:00,INFRA_MAINTENANCE,Africa,Australia,Location_D,Regulatory,Positive feedback on new product launch in the region,,Accessories,,,,
2023-12-13 00:00:00,INFRA_MAINTENANCE,Asia Pacific,Australia,Location_E,Competition,Strong consumer interest in new heated tobacco category,,Traditional,,,,
2024-03-07 00:00:00,CROSS_CATEGORY,Latin America,Italy,Location_D,Regulatory,Product availability issues during peak season,,Heated Tobacco,,,,
2023-12-30 00:00:00,BRAND_SOURCING,Asia Pacific,Canada,Location_B,Availability,Competitive pricing pressure in premium segment,,Nicotine Pouches,,,Brand_Z,IQOS
2023-12-15 00:00:00,CROSS_CATEGORY,North America,South Africa,Location_C,Consumer Behavior,Service training needs identified for retail staff,,E-Cigarettes,,,,
2024-10-14 00:00:00,BRAND_SOURCING,Asia Pacific,France,Location_D,Pricing,Market expansion opportunities identified in urban areas,,Traditional,,,Competitor_2,PMI_Brand_2
2023-01-08 00:00:00,CROSS_CATEGORY,North America,Japan,Location_C,Consumer Behavior,Service quality issues reported at retail locations,,Heated Tobacco,,,,
2023-01-19 00:00:00,CONSUMER_FEEDBACK,Africa,Italy,Location_G,Competition,New product category showing strong adoption,,E-Cigarettes,IQOS,,,
2023-12-25 00:00:00,TOBACCO_CATEGORY,Africa,Germany,Location_F,Pricing,Retail partner feedback on product performance,TMO_Delta,Heated Tobacco,,Brand_Y,,
2024-01-22 00:00:00,TOBACCO_CATEGORY,Africa,Australia,Location_H,Competition,Regulatory changes affecting product availability,TMO_Gamma,Nicotine Pouches,,PMI_Brand_1,,
2024-09-08 00:00:00,INFRA_MAINTENANCE,North America,Australia,Location_C,Pricing,Consumer switching behavior analysis shows retention improvement,,Nicotine Pouches,,,,
2024-04-19 00:00:00,CROSS_CATEGORY,North America,Japan,Location_G,Competition,Customer satisfaction high with recent product improvements,,Traditional,,,,
2024-07-09 00:00:00,CONSUMER_FEEDBACK,Latin America,Australia,Location_C,Competition,Market research indicates growth opportunity,,Nicotine Pouches,HEETS,,,
2024-01-30 00:00:00,CROSS_CATEGORY,Asia Pacific,UK,Location_A,Regulatory,Market expansion opportunities identified in urban areas,,Nicotine Pouches,,,,
